season,week,week_exists,season_len,celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry_region,celebrity_age_during_season,results,placement,judge_n,n_alive_w,performed,in_competition,elim_week,eliminated_end_of_week,j_total_raw,j_mean_raw,j_sd_raw,j_total,j_mean,j_sd,j_rank,tie_flag,j_points_rank,j_pct,j_z_within_week,delta_j_total,week_start,week_end,num_episodes,trend_date,window_start,window_end,trend_preday,trend_startday,trend_used_window_mean,trend_used
27,7,TRUE,9,Mary Lou Retton,Sasha Farber,Athlete,West Virginia,United States,50,Eliminated Week 6,9,3,8,FALSE,FALSE,6,FALSE,0,0,0,,,,,FALSE,,,,,2018/11/5,2018/11/11,1,2018/11/4,2018/11/2,2018/11/4,0,0,11.66666667,11.66666667
27,7,TRUE,9,Milo Manheim,Witney Carson,Actor/Actress,California,United States,17,2nd Place,2,3,8,TRUE,TRUE,9,FALSE,29,9.666666667,0.577350269,29,9.666666667,0.577350269,2,FALSE,7,0.133333333,0.979499779,-1,2018/11/5,2018/11/11,1,2018/11/4,2018/11/2,2018/11/4,7,9,10.33333333,10.33333333
27,7,TRUE,9,Nancy McKeon,Valentin Chmerkovskiy,Actor/Actress,New York,United States,52,Eliminated Week 3,11,3,8,FALSE,FALSE,3,FALSE,0,0,0,,,,,FALSE,,,,,2018/11/5,2018/11/11,1,2018/11/4,2018/11/2,2018/11/4,10,17,3.333333333,3.333333333
27,7,TRUE,9,Nikki Glaser,Gleb Savchenko,Comedian,Ohio,United States,34,Eliminated Week 1,13,3,8,FALSE,FALSE,1,FALSE,0,0,0,,,,,FALSE,,,,,2018/11/5,2018/11/11,1,2018/11/4,2018/11/2,2018/11/4,4,6,5.333333333,5.333333333
27,7,TRUE,9,Tinashe,Brandon Armstrong,Singer/Rapper,Kentucky,United States,25,Eliminated Week 4,10,3,8,FALSE,FALSE,4,FALSE,0,0,0,,,,,FALSE,,,,,2018/11/5,2018/11/11,1,2018/11/4,2018/11/2,2018/11/4,15,14,15.33333333,15.33333333
27,8,TRUE,9,Alexis Ren,Alan Bersten,Social Media Personality,California,United States,21,4th Place,4,3,6,TRUE,TRUE,9,FALSE,29,9.666666667,0.288675135,29,9.666666667,0.288675135,2.5,TRUE,4.5,0.180124224,0.663403472,1.5,2018/11/12,2018/11/18,1,2018/11/11,2018/11/9,2018/11/11,19,38,18,18
27,8,TRUE,9,Bobby Bones,Sharna Burgess,Radio Personality,Arkansas,United States,38,1st Place,1,3,6,TRUE,TRUE,9,FALSE,22.5,7.5,0,22.5,7.5,0,6,FALSE,1,0.139751553,-1.326806944,-4,2018/11/12,2018/11/18,1,2018/11/11,2018/11/9,2018/11/11,18,28,17.33333333,17.33333333
27,8,TRUE,9,Danelle Umstead,Artem Chigvintsev,Athlete,New Mexico,United States,46,Eliminated Week 2,12,3,6,FALSE,FALSE,2,FALSE,0,0,0,,,,,FALSE,,,,,2018/11/12,2018/11/18,1,2018/11/11,2018/11/9,2018/11/11,0,0,0,0
27,8,TRUE,9,DeMarcus Ware,Lindsay Arnold,Athlete,Alabama,United States,36,Eliminated Week 7,7,3,6,FALSE,FALSE,7,FALSE,0,0,0,,,,,FALSE,,,,,2018/11/12,2018/11/18,1,2018/11/11,2018/11/9,2018/11/11,43,0,14.33333333,14.33333333
27,8,TRUE,9,Evanna Lynch,Keo Motsepe,Actor/Actress,,Ireland,27,3rd Place,3,3,6,TRUE,TRUE,9,FALSE,29,9.666666667,0.288675135,29,9.666666667,0.288675135,2.5,TRUE,4.5,0.180124224,0.663403472,-0.5,2018/11/12,2018/11/18,1,2018/11/11,2018/11/9,2018/11/11,0,0,0,0
27,8,TRUE,9,Joe Amabile,Jenna Johnson,TV Personality,Illinois,United States,32,Eliminated Week 8,6,3,6,TRUE,TRUE,8,TRUE,23,7.666666667,0.288675135,23,7.666666667,0.288675135,5,FALSE,2,0.142857143,-1.173713835,-0.5,2018/11/12,2018/11/18,1,2018/11/11,2018/11/9,2018/11/11,0,0,0,0
27,8,TRUE,9,John Schneider,Emma Slater,Actor/Actress,New York,United States,58,Eliminated Week 7,8,3,6,FALSE,FALSE,7,FALSE,0,0,0,,,,,FALSE,,,,,2018/11/12,2018/11/18,1,2018/11/11,2018/11/9,2018/11/11,29,16,47.66666667,47.66666667
27,8,TRUE,9,Juan Pablo Di Pace,Cheryl Burke,Actor/Actress,,Argentina,39,Eliminated Week 8,5,3,6,TRUE,TRUE,8,TRUE,30,10,0,30,10,0,1,FALSE,6,0.186335404,0.96958969,2,2018/11/12,2018/11/18,1,2018/11/11,2018/11/9,2018/11/11,0,0,0,0
27,8,TRUE,9,Mary Lou Retton,Sasha Farber,Athlete,West Virginia,United States,50,Eliminated Week 6,9,3,6,FALSE,FALSE,6,FALSE,0,0,0,,,,,FALSE,,,,,2018/11/12,2018/11/18,1,2018/11/11,2018/11/9,2018/11/11,25,0,8.333333333,8.333333333
27,8,TRUE,9,Milo Manheim,Witney Carson,Actor/Actress,California,United States,17,2nd Place,2,3,6,TRUE,TRUE,9,FALSE,27.5,9.166666667,0.288675135,27.5,9.166666667,0.288675135,4,FALSE,3,0.170807453,0.204124145,-1.5,2018/11/12,2018/11/18,1,2018/11/11,2018/11/9,2018/11/11,0,0,8.333333333,8.333333333
27,8,TRUE,9,Nancy McKeon,Valentin Chmerkovskiy,Actor/Actress,New York,United States,52,Eliminated Week 3,11,3,6,FALSE,FALSE,3,FALSE,0,0,0,,,,,FALSE,,,,,2018/11/12,2018/11/18,1,2018/11/11,2018/11/9,2018/11/11,0,10,0,0
27,8,TRUE,9,Nikki Glaser,Gleb Savchenko,Comedian,Ohio,United States,34,Eliminated Week 1,13,3,6,FALSE,FALSE,1,FALSE,0,0,0,,,,,FALSE,,,,,2018/11/12,2018/11/18,1,2018/11/11,2018/11/9,2018/11/11,5,4,5,5
27,8,TRUE,9,Tinashe,Brandon Armstrong,Singer/Rapper,Kentucky,United States,25,Eliminated Week 4,10,3,6,FALSE,FALSE,4,FALSE,0,0,0,,,,,FALSE,,,,,2018/11/12,2018/11/18,1,2018/11/11,2018/11/9,2018/11/11,14,15,17.66666667,17.66666667
27,9,TRUE,9,Alexis Ren,Alan Bersten,Social Media Personality,California,United States,21,4th Place,4,3,4,TRUE,TRUE,9,FALSE,28.5,9.5,0,28.5,9.5,0,3,FALSE,2,0.246753247,-0.261116484,-0.5,2018/11/19,2018/11/19,1,2018/11/18,2018/11/16,2018/11/18,20,35,21,21
27,9,TRUE,9,Bobby Bones,Sharna Burgess,Radio Personality,Arkansas,United States,38,1st Place,1,3,4,TRUE,TRUE,9,FALSE,27,9,0,27,9,0,4,FALSE,1,0.233766234,-1.30558242,4.5,2018/11/19,2018/11/19,1,2018/11/18,2018/11/16,2018/11/18,21,33,18,18
27,9,TRUE,9,Danelle Umstead,Artem Chigvintsev,Athlete,New Mexico,United States,46,Eliminated Week 2,12,3,4,FALSE,FALSE,2,FALSE,0,0,0,,,,,FALSE,,,,,2018/11/19,2018/11/19,1,2018/11/18,2018/11/16,2018/11/18,0,0,0,0
27,9,TRUE,9,DeMarcus Ware,Lindsay Arnold,Athlete,Alabama,United States,36,Eliminated Week 7,7,3,4,FALSE,FALSE,7,FALSE,0,0,0,,,,,FALSE,,,,,2018/11/19,2018/11/19,1,2018/11/18,2018/11/16,2018/11/18,54,0,18,18
27,9,TRUE,9,Evanna Lynch,Keo Motsepe,Actor/Actress,,Ireland,27,3rd Place,3,3,4,TRUE,TRUE,9,FALSE,30,10,0,30,10,0,1.5,TRUE,3.5,0.25974026,0.783349452,1,2018/11/19,2018/11/19,1,2018/11/18,2018/11/16,2018/11/18,61,34,33.66666667,33.66666667
27,9,TRUE,9,Joe Amabile,Jenna Johnson,TV Personality,Illinois,United States,32,Eliminated Week 8,6,3,4,FALSE,FALSE,8,FALSE,0,0,0,,,,,FALSE,,,,,2018/11/19,2018/11/19,1,2018/11/18,2018/11/16,2018/11/18,0,0,33.33333333,33.33333333
27,9,TRUE,9,John Schneider,Emma Slater,Actor/Actress,New York,United States,58,Eliminated Week 7,8,3,4,FALSE,FALSE,7,FALSE,0,0,0,,,,,FALSE,,,,,2018/11/19,2018/11/19,1,2018/11/18,2018/11/16,2018/11/18,21,26,28,28
27,9,TRUE,9,Juan Pablo Di Pace,Cheryl Burke,Actor/Actress,,Argentina,39,Eliminated Week 8,5,3,4,FALSE,FALSE,8,FALSE,0,0,0,,,,,FALSE,,,,,2018/11/19,2018/11/19,1,2018/11/18,2018/11/16,2018/11/18,0,0,0,0
27,9,TRUE,9,Mary Lou Retton,Sasha Farber,Athlete,West Virginia,United States,50,Eliminated Week 6,9,3,4,FALSE,FALSE,6,FALSE,0,0,0,,,,,FALSE,,,,,2018/11/19,2018/11/19,1,2018/11/18,2018/11/16,2018/11/18,0,0,0,0
27,9,TRUE,9,Milo Manheim,Witney Carson,Actor/Actress,California,United States,17,2nd Place,2,3,4,TRUE,TRUE,9,FALSE,30,10,0,30,10,0,1.5,TRUE,3.5,0.25974026,0.783349452,2.5,2018/11/19,2018/11/19,1,2018/11/18,2018/11/16,2018/11/18,10,9,12.33333333,12.33333333
27,9,TRUE,9,Nancy McKeon,Valentin Chmerkovskiy,Actor/Actress,New York,United States,52,Eliminated Week 3,11,3,4,FALSE,FALSE,3,FALSE,0,0,0,,,,,FALSE,,,,,2018/11/19,2018/11/19,1,2018/11/18,2018/11/16,2018/11/18,0,11,5,5
27,9,TRUE,9,Nikki Glaser,Gleb Savchenko,Comedian,Ohio,United States,34,Eliminated Week 1,13,3,4,FALSE,FALSE,1,FALSE,0,0,0,,,,,FALSE,,,,,2018/11/19,2018/11/19,1,2018/11/18,2018/11/16,2018/11/18,7,7,6.666666667,6.666666667
27,9,TRUE,9,Tinashe,Brandon Armstrong,Singer/Rapper,Kentucky,United States,25,Eliminated Week 4,10,3,4,FALSE,FALSE,4,FALSE,0,0,0,,,,,FALSE,,,,,2018/11/19,2018/11/19,1,2018/11/18,2018/11/16,2018/11/18,15,20,20,20
27,10,FALSE,9,Alexis Ren,Alan Bersten,Social Media Personality,California,United States,21,4th Place,4,0,0,FALSE,FALSE,9,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
27,10,FALSE,9,Bobby Bones,Sharna Burgess,Radio Personality,Arkansas,United States,38,1st Place,1,0,0,FALSE,FALSE,9,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
27,10,FALSE,9,Danelle Umstead,Artem Chigvintsev,Athlete,New Mexico,United States,46,Eliminated Week 2,12,0,0,FALSE,FALSE,2,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
27,10,FALSE,9,DeMarcus Ware,Lindsay Arnold,Athlete,Alabama,United States,36,Eliminated Week 7,7,0,0,FALSE,FALSE,7,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
27,10,FALSE,9,Evanna Lynch,Keo Motsepe,Actor/Actress,,Ireland,27,3rd Place,3,0,0,FALSE,FALSE,9,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
27,10,FALSE,9,Joe Amabile,Jenna Johnson,TV Personality,Illinois,United States,32,Eliminated Week 8,6,0,0,FALSE,FALSE,8,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
27,10,FALSE,9,John Schneider,Emma Slater,Actor/Actress,New York,United States,58,Eliminated Week 7,8,0,0,FALSE,FALSE,7,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
27,10,FALSE,9,Juan Pablo Di Pace,Cheryl Burke,Actor/Actress,,Argentina,39,Eliminated Week 8,5,0,0,FALSE,FALSE,8,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
27,10,FALSE,9,Mary Lou Retton,Sasha Farber,Athlete,West Virginia,United States,50,Eliminated Week 6,9,0,0,FALSE,FALSE,6,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
27,10,FALSE,9,Milo Manheim,Witney Carson,Actor/Actress,California,United States,17,2nd Place,2,0,0,FALSE,FALSE,9,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
27,10,FALSE,9,Nancy McKeon,Valentin Chmerkovskiy,Actor/Actress,New York,United States,52,Eliminated Week 3,11,0,0,FALSE,FALSE,3,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
27,10,FALSE,9,Nikki Glaser,Gleb Savchenko,Comedian,Ohio,United States,34,Eliminated Week 1,13,0,0,FALSE,FALSE,1,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
27,10,FALSE,9,Tinashe,Brandon Armstrong,Singer/Rapper,Kentucky,United States,25,Eliminated Week 4,10,0,0,FALSE,FALSE,4,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
27,11,FALSE,9,Alexis Ren,Alan Bersten,Social Media Personality,California,United States,21,4th Place,4,0,0,FALSE,FALSE,9,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
27,11,FALSE,9,Bobby Bones,Sharna Burgess,Radio Personality,Arkansas,United States,38,1st Place,1,0,0,FALSE,FALSE,9,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
27,11,FALSE,9,Danelle Umstead,Artem Chigvintsev,Athlete,New Mexico,United States,46,Eliminated Week 2,12,0,0,FALSE,FALSE,2,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
27,11,FALSE,9,DeMarcus Ware,Lindsay Arnold,Athlete,Alabama,United States,36,Eliminated Week 7,7,0,0,FALSE,FALSE,7,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
27,11,FALSE,9,Evanna Lynch,Keo Motsepe,Actor/Actress,,Ireland,27,3rd Place,3,0,0,FALSE,FALSE,9,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
27,11,FALSE,9,Joe Amabile,Jenna Johnson,TV Personality,Illinois,United States,32,Eliminated Week 8,6,0,0,FALSE,FALSE,8,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
27,11,FALSE,9,John Schneider,Emma Slater,Actor/Actress,New York,United States,58,Eliminated Week 7,8,0,0,FALSE,FALSE,7,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
27,11,FALSE,9,Juan Pablo Di Pace,Cheryl Burke,Actor/Actress,,Argentina,39,Eliminated Week 8,5,0,0,FALSE,FALSE,8,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
27,11,FALSE,9,Mary Lou Retton,Sasha Farber,Athlete,West Virginia,United States,50,Eliminated Week 6,9,0,0,FALSE,FALSE,6,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
27,11,FALSE,9,Milo Manheim,Witney Carson,Actor/Actress,California,United States,17,2nd Place,2,0,0,FALSE,FALSE,9,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
27,11,FALSE,9,Nancy McKeon,Valentin Chmerkovskiy,Actor/Actress,New York,United States,52,Eliminated Week 3,11,0,0,FALSE,FALSE,3,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
27,11,FALSE,9,Nikki Glaser,Gleb Savchenko,Comedian,Ohio,United States,34,Eliminated Week 1,13,0,0,FALSE,FALSE,1,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
27,11,FALSE,9,Tinashe,Brandon Armstrong,Singer/Rapper,Kentucky,United States,25,Eliminated Week 4,10,0,0,FALSE,FALSE,4,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
28,1,TRUE,11,Ally Brooke,Sasha Farber,Singer/Rapper,Texas,United States,26,3rd Place,3,3,12,TRUE,TRUE,11,FALSE,16,5.333333333,0.577350269,16,5.333333333,0.577350269,7.5,TRUE,5.5,0.081218274,-0.140373739,,2019/9/16,2019/9/22,1,2019/9/15,2019/9/16,2019/9/16,,8,8,8
28,1,TRUE,11,Hannah Brown,Alan Bersten,TV Personality,Alabama,United States,24,1st Place,1,3,12,TRUE,TRUE,11,FALSE,20,6.666666667,0.577350269,20,6.666666667,0.577350269,2,FALSE,11,0.101522843,1.207214151,,2019/9/16,2019/9/22,1,2019/9/15,2019/9/16,2019/9/16,,12,12,12
28,1,TRUE,11,James Van Der Beek,Emma Slater,Actor/Actress,Connecticut,United States,42,Eliminated Week 10,5,3,12,TRUE,TRUE,10,FALSE,21,7,0,21,7,0,1,FALSE,12,0.106598985,1.544111124,,2019/9/16,2019/9/22,1,2019/9/15,2019/9/16,2019/9/16,,2,2,2
28,1,TRUE,11,Karamo Brown,Jenna Johnson,TV Personality,Texas,United States,38,Eliminated Week 7,8,3,12,TRUE,TRUE,7,FALSE,17,5.666666667,0.577350269,17,5.666666667,0.577350269,5.5,TRUE,7.5,0.086294416,0.196523234,,2019/9/16,2019/9/22,1,2019/9/15,2019/9/16,2019/9/16,,11,11,11
28,1,TRUE,11,Kate Flannery,Pasha Pashkov,Actor/Actress,Pennsylvania,United States,55,Eliminated Week 8,7,3,12,TRUE,TRUE,8,FALSE,15,5,0,15,5,0,9.5,TRUE,3.5,0.076142132,-0.477270711,,2019/9/16,2019/9/22,1,2019/9/15,2019/9/16,2019/9/16,,8,8,8
28,1,TRUE,11,Kel Mitchell,Witney Carson,Actor/Actress,Illinois,United States,41,2nd Place,2,3,12,TRUE,TRUE,11,FALSE,16,5.333333333,0.577350269,16,5.333333333,0.577350269,7.5,TRUE,5.5,0.081218274,-0.140373739,,2019/9/16,2019/9/22,1,2019/9/15,2019/9/16,2019/9/16,,4,4,4
28,1,TRUE,11,Lamar Odom,Peta Murgatroyd,Athlete,New York,United States,39,Eliminated Week 4,10,3,12,TRUE,TRUE,4,FALSE,11,3.666666667,1.154700538,11,3.666666667,1.154700538,12,FALSE,1,0.055837563,-1.824858601,,2019/9/16,2019/9/22,1,2019/9/15,2019/9/16,2019/9/16,,6,6,6
28,1,TRUE,11,Lauren Alaina,Gleb Savchenko,Singer/Rapper,Georgia,United States,24,4th Place,4,3,12,TRUE,TRUE,11,FALSE,19,6.333333333,0.577350269,19,6.333333333,0.577350269,3,FALSE,10,0.096446701,0.870317179,,2019/9/16,2019/9/22,1,2019/9/15,2019/9/16,2019/9/16,,24,24,24
28,1,TRUE,11,Mary Wilson,Brandon Armstrong,Singer/Rapper,Nevada,United States,75,Eliminated Week 2,12,3,12,TRUE,TRUE,2,FALSE,17,5.666666667,0.577350269,17,5.666666667,0.577350269,5.5,TRUE,7.5,0.086294416,0.196523234,,2019/9/16,2019/9/22,1,2019/9/15,2019/9/16,2019/9/16,,5,5,5
28,1,TRUE,11,Ray Lewis,Cheryl Burke,Athlete,Florida,United States,44,Withdrew,11,3,12,TRUE,TRUE,2,FALSE,15,5,0,15,5,0,9.5,TRUE,3.5,0.076142132,-0.477270711,,2019/9/16,2019/9/22,1,2019/9/15,2019/9/16,2019/9/16,,10,10,10
28,1,TRUE,11,Sailor Brinkley-Cook,Valentin Chmerkovskiy,Model,New York,United States,21,Eliminated Week 6,9,3,12,TRUE,TRUE,6,FALSE,18,6,0,18,6,0,4,FALSE,9,0.091370558,0.533420206,,2019/9/16,2019/9/22,1,2019/9/15,2019/9/16,2019/9/16,,73,73,73
28,1,TRUE,11,Sean Spicer,Lindsay Arnold,Politician,New York,United States,48,Eliminated Week 9,6,3,12,TRUE,TRUE,9,FALSE,12,4,0,12,4,0,11,FALSE,2,0.060913706,-1.487961629,,2019/9/16,2019/9/22,1,2019/9/15,2019/9/16,2019/9/16,,4,4,4
28,2,TRUE,11,Ally Brooke,Sasha Farber,Singer/Rapper,Texas,United States,26,3rd Place,3,3,12,TRUE,TRUE,11,FALSE,20,6.666666667,0.577350269,20,6.666666667,0.577350269,4,TRUE,9,0.091324201,0.538316771,4,2019/9/23,2019/9/29,1,2019/9/22,2019/9/20,2019/9/22,5,5,6,6
28,2,TRUE,11,Hannah Brown,Alan Bersten,TV Personality,Alabama,United States,24,1st Place,1,3,12,TRUE,TRUE,11,FALSE,24,8,0,24,8,0,1,FALSE,12,0.109589041,1.768755106,4,2019/9/23,2019/9/29,1,2019/9/22,2019/9/20,2019/9/22,11,11,11.33333333,11.33333333
28,2,TRUE,11,James Van Der Beek,Emma Slater,Actor/Actress,Connecticut,United States,42,Eliminated Week 10,5,3,12,TRUE,TRUE,10,FALSE,20,6.666666667,0.577350269,20,6.666666667,0.577350269,4,TRUE,9,0.091324201,0.538316771,-1,2019/9/23,2019/9/29,1,2019/9/22,2019/9/20,2019/9/22,2,3,2,2
28,2,TRUE,11,Karamo Brown,Jenna Johnson,TV Personality,Texas,United States,38,Eliminated Week 7,8,3,12,TRUE,TRUE,7,FALSE,19,6.333333333,1.154700538,19,6.333333333,1.154700538,6.5,TRUE,6.5,0.086757991,0.230707188,2,2019/9/23,2019/9/29,1,2019/9/22,2019/9/20,2019/9/22,10,9,10,10
28,2,TRUE,11,Kate Flannery,Pasha Pashkov,Actor/Actress,Pennsylvania,United States,55,Eliminated Week 8,7,3,12,TRUE,TRUE,8,FALSE,21,7,0,21,7,0,2,FALSE,11,0.095890411,0.845926355,6,2019/9/23,2019/9/29,1,2019/9/22,2019/9/20,2019/9/22,4,3,4,4
28,2,TRUE,11,Kel Mitchell,Witney Carson,Actor/Actress,Illinois,United States,41,2nd Place,2,3,12,TRUE,TRUE,11,FALSE,20,6.666666667,0.577350269,20,6.666666667,0.577350269,4,TRUE,9,0.091324201,0.538316771,4,2019/9/23,2019/9/29,1,2019/9/22,2019/9/20,2019/9/22,3,3,3.333333333,3.333333333
28,2,TRUE,11,Lamar Odom,Peta Murgatroyd,Athlete,New York,United States,39,Eliminated Week 4,10,3,12,TRUE,TRUE,4,FALSE,12,4,0,12,4,0,12,FALSE,1,0.054794521,-1.922559897,1,2019/9/23,2019/9/29,1,2019/9/22,2019/9/20,2019/9/22,5,6,7.333333333,7.333333333
28,2,TRUE,11,Lauren Alaina,Gleb Savchenko,Singer/Rapper,Georgia,United States,24,4th Place,4,3,12,TRUE,TRUE,11,FALSE,19,6.333333333,0.577350269,19,6.333333333,0.577350269,6.5,TRUE,6.5,0.086757991,0.230707188,0,2019/9/23,2019/9/29,1,2019/9/22,2019/9/20,2019/9/22,6,8,7.666666667,7.666666667
28,2,TRUE,11,Mary Wilson,Brandon Armstrong,Singer/Rapper,Nevada,United States,75,Eliminated Week 2,12,3,12,TRUE,TRUE,2,TRUE,15,5,0,15,5,0,10.5,TRUE,2.5,0.068493151,-0.999731147,-2,2019/9/23,2019/9/29,1,2019/9/22,2019/9/20,2019/9/22,5,4,5.333333333,5.333333333
28,2,TRUE,11,Ray Lewis,Cheryl Burke,Athlete,Florida,United States,44,Withdrew,11,3,12,TRUE,TRUE,2,TRUE,15,5,0,15,5,0,10.5,TRUE,2.5,0.068493151,-0.999731147,0,2019/9/23,2019/9/29,1,2019/9/22,2019/9/20,2019/9/22,12,10,11.66666667,11.66666667
28,2,TRUE,11,Sailor Brinkley-Cook,Valentin Chmerkovskiy,Model,New York,United States,21,Eliminated Week 6,9,3,12,TRUE,TRUE,6,FALSE,18,6,0,18,6,0,8,FALSE,5,0.082191781,-0.076902396,0,2019/9/23,2019/9/29,1,2019/9/22,2019/9/20,2019/9/22,0,0,10,10
28,2,TRUE,11,Sean Spicer,Lindsay Arnold,Politician,New York,United States,48,Eliminated Week 9,6,3,12,TRUE,TRUE,9,FALSE,16,5.333333333,0.577350269,16,5.333333333,0.577350269,9,FALSE,4,0.073059361,-0.692121563,4,2019/9/23,2019/9/29,1,2019/9/22,2019/9/20,2019/9/22,7,5,8,8
28,3,TRUE,11,Ally Brooke,Sasha Farber,Singer/Rapper,Texas,United States,26,3rd Place,3,3,10,TRUE,TRUE,11,FALSE,24,8,0,24,8,0,1.5,TRUE,9.5,0.121212121,1.010103204,4,2019/9/30,2019/10/6,1,2019/9/29,2019/9/27,2019/9/29,5,4,4.333333333,4.333333333
28,3,TRUE,11,Hannah Brown,Alan Bersten,TV Personality,Alabama,United States,24,1st Place,1,3,10,TRUE,TRUE,11,FALSE,21,7,0,21,7,0,5,FALSE,6,0.106060606,0.288600916,-3,2019/9/30,2019/10/6,1,2019/9/29,2019/9/27,2019/9/29,11,12,11,11
28,3,TRUE,11,James Van Der Beek,Emma Slater,Actor/Actress,Connecticut,United States,42,Eliminated Week 10,5,3,10,TRUE,TRUE,10,FALSE,23,7.666666667,0.577350269,23,7.666666667,0.577350269,3.5,TRUE,7.5,0.116161616,0.769602441,3,2019/9/30,2019/10/6,1,2019/9/29,2019/9/27,2019/9/29,1,1,1.333333333,1.333333333
28,3,TRUE,11,Karamo Brown,Jenna Johnson,TV Personality,Texas,United States,38,Eliminated Week 7,8,3,10,TRUE,TRUE,7,FALSE,16,5.333333333,0.577350269,16,5.333333333,0.577350269,8,FALSE,3,0.080808081,-0.913902899,-3,2019/9/30,2019/10/6,1,2019/9/29,2019/9/27,2019/9/29,7,6,9,9
28,3,TRUE,11,Kate Flannery,Pasha Pashkov,Actor/Actress,Pennsylvania,United States,55,Eliminated Week 8,7,3,10,TRUE,TRUE,8,FALSE,24,8,0,24,8,0,1.5,TRUE,9.5,0.121212121,1.010103204,3,2019/9/30,2019/10/6,1,2019/9/29,2019/9/27,2019/9/29,6,3,4.666666667,4.666666667
28,3,TRUE,11,Kel Mitchell,Witney Carson,Actor/Actress,Illinois,United States,41,2nd Place,2,3,10,TRUE,TRUE,11,FALSE,20,6.666666667,0.577350269,20,6.666666667,0.577350269,6.5,TRUE,4.5,0.101010101,0.048100153,0,2019/9/30,2019/10/6,1,2019/9/29,2019/9/27,2019/9/29,5,4,4.333333333,4.333333333
28,3,TRUE,11,Lamar Odom,Peta Murgatroyd,Athlete,New York,United States,39,Eliminated Week 4,10,3,10,TRUE,TRUE,4,FALSE,12,4,0,12,4,0,10,FALSE,1,0.060606061,-1.875905951,0,2019/9/30,2019/10/6,1,2019/9/29,2019/9/27,2019/9/29,6,7,6,6
28,3,TRUE,11,Lauren Alaina,Gleb Savchenko,Singer/Rapper,Georgia,United States,24,4th Place,4,3,10,TRUE,TRUE,11,FALSE,20,6.666666667,0.577350269,20,6.666666667,0.577350269,6.5,TRUE,4.5,0.101010101,0.048100153,1,2019/9/30,2019/10/6,1,2019/9/29,2019/9/27,2019/9/29,8,11,11,11
28,3,TRUE,11,Mary Wilson,Brandon Armstrong,Singer/Rapper,Nevada,United States,75,Eliminated Week 2,12,3,10,FALSE,FALSE,2,FALSE,0,0,0,,,,,FALSE,,,,,2019/9/30,2019/10/6,1,2019/9/29,2019/9/27,2019/9/29,5,6,4.333333333,4.333333333
28,3,TRUE,11,Ray Lewis,Cheryl Burke,Athlete,Florida,United States,44,Withdrew,11,3,10,FALSE,FALSE,2,FALSE,0,0,0,,,,,FALSE,,,,,2019/9/30,2019/10/6,1,2019/9/29,2019/9/27,2019/9/29,12,12,10,10
28,3,TRUE,11,Sailor Brinkley-Cook,Valentin Chmerkovskiy,Model,New York,United States,21,Eliminated Week 6,9,3,10,TRUE,TRUE,6,FALSE,23,7.666666667,0.577350269,23,7.666666667,0.577350269,3.5,TRUE,7.5,0.116161616,0.769602441,5,2019/9/30,2019/10/6,1,2019/9/29,2019/9/27,2019/9/29,0,0,0,0
28,3,TRUE,11,Sean Spicer,Lindsay Arnold,Politician,New York,United States,48,Eliminated Week 9,6,3,10,TRUE,TRUE,9,FALSE,15,5,0,15,5,0,9,FALSE,2,0.075757576,-1.154403662,-1,2019/9/30,2019/10/6,1,2019/9/29,2019/9/27,2019/9/29,3,4,3.666666667,3.666666667
28,4,TRUE,11,Ally Brooke,Sasha Farber,Singer/Rapper,Texas,United States,26,3rd Place,3,4,10,TRUE,TRUE,11,FALSE,32,8,0,32,8,0,2.5,TRUE,8.5,0.113475177,0.827914874,8,2019/10/7,2019/10/13,1,2019/10/6,2019/10/4,2019/10/6,6,5,6,6
